book_slug,book_title,speech_index,speech_title,speaker,section,source_file,output_file
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,1,Pericles Extols the Glory That Is Greece at the Funeral of Its Fallen Sons,Pericles,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/001_pericles-extols-the-glory-that-is-greece-at-the-funeral-of-its-fallen-sons.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,2,Roman Empress Theodora Refuses to Flee,Roman Empress Theodora,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/002_roman-empress-theodora-refuses-to-flee.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,3,Founding Father Gouverneur Morris Defines National Greatness,Founding Father Gouverneur Morris,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/003_founding-father-gouverneur-morris-defines-national-greatness.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,4,Daniel Webster Speaks at the Dedication of the Bunker Hill Monument,Daniel Webster,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/004_daniel-webster-speaks-at-the-dedication-of-the-bunker-hill-monument.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,5,Lecturer Frances Wright Speaks on Independence Day,Lecturer Frances Wright,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/005_lecturer-frances-wright-speaks-on-independence-day.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,6,Lincoln Rededicates the Union at Gettysburg,Lincoln,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/006_lincoln-rededicates-the-union-at-gettysburg.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,7,Mark Twain Celebrates the Fourth of July,Mark Twain,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/007_mark-twain-celebrates-the-fourth-of-july.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,8,President Calvin Coolidge Affirms His Faith in Massachusetts,President Calvin Coolidge,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/008_president-calvin-coolidge-affirms-his-faith-in-massachusetts.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,9,Interior Secretary Harold Ickes Lashes Isolationists and Defeatists,Interior Secretary Harold Ickes,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/009_interior-secretary-harold-ickes-lashes-isolationists-and-defeatists.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,10,Judge Learned Hand Evokes the Spirit of Liberty,Judge Learned Hand,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/010_judge-learned-hand-evokes-the-spirit-of-liberty.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,11,Underground Fighter Menachem Begin Pledges His Group's Allegiance to the Newborn State of Israel,Underground Fighter Menachem Begin,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/011_underground-fighter-menachem-begin-pledges-his-group-s-allegiance-to-the-newborn-state-of-israel.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,12,Democratic Candidate Adlai Stevenson Defines the Nature of Patriotism,Democratic Candidate Adlai Stevenson,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/012_democratic-candidate-adlai-stevenson-defines-the-nature-of-patriotism.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,13,"General Douglas MacArthur Reminds West Point Cadets of Duty, Honor, Country",,MEMORIALS AND PATRIOTIC SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/013_general-douglas-macarthur-reminds-west-point-cadets-of-duty-honor-country.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,14,Catiline the Conspirator Turns and Fights,Catiline the Conspirator,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/014_catiline-the-conspirator-turns-and-fights.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,15,Pope Urban II Launches the First Crusade,Pope Urban II,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/015_pope-urban-ii-launches-the-first-crusade.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,16,Queen Elizabeth Inveighs against the Spanish Armada,Queen Elizabeth,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/016_queen-elizabeth-inveighs-against-the-spanish-armada.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,17,Patrick Henry Ignites the American Revolution,Patrick Henry,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/017_patrick-henry-ignites-the-american-revolution.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,18,An Indian Chief Pledges Help,An Indian Chief,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/018_an-indian-chief-pledges-help.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,19,General Washington Talks His Officers Out of Insurrection,General Washington,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/019_general-washington-talks-his-officers-out-of-insurrection.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,20,"Richard Price, an English Cleric, Hails the Revolutions","Richard Price, an English Cleric,",WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/020_richard-price-an-english-cleric-hails-the-revolutions.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,21,Revolutionist Georges-Jacques Danton Demands Death for the Squeamish,Revolutionist Georges-Jacques Danton,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/021_revolutionist-georges-jacques-danton-demands-death-for-the-squeamish.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,22,Napoleon Exhorts His Troops against France's Enemies,Napoleon,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/022_napoleon-exhorts-his-troops-against-france-s-enemies.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,23,Garibaldi Prepares Italy's Guerrillas for Battle,,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/023_garibaldi-prepares-italy-s-guerrillas-for-battle.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,24,Jefferson Davis Takes His Leave of the U.S. Senate,Jefferson Davis,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/024_jefferson-davis-takes-his-leave-of-the-u-s-senate.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,25,Chief Joseph Surrenders,,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/025_chief-joseph-surrenders.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,26,President Woodrow Wilson Presents an Ideal to the War Congress,President Woodrow Wilson,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/026_president-woodrow-wilson-presents-an-ideal-to-the-war-congress.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,27,Lenin Defends Proletarian Dictatorship,Lenin,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/027_lenin-defends-proletarian-dictatorship.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,28,Mussolini Justifies His Invasion of Ethiopia,Mussolini,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/028_mussolini-justifies-his-invasion-of-ethiopia.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,29,Hitler Declares Germany's Intentions,Hitler,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/029_hitler-declares-germany-s-intentions.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,30,Winston Churchill Braces Britons to Their Task,Winston Churchill,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/030_winston-churchill-braces-britons-to-their-task.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,31,"Churchill Rallies the British People after the ""Miracle of Deliverance"" at Dunkirk",Churchill,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/031_churchill-rallies-the-british-people-after-the-miracle-of-deliverance-at-dunkirk.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,32,Stalin Commands the Soviet Peoples to Scorch the Earth Being Taken by Hitler's Troops,Stalin,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/032_stalin-commands-the-soviet-peoples-to-scorch-the-earth-being-taken-by-hitler-s-troops.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,33,President Franklin D. Roosevelt Asks Congress to Declare War on Japan,President Franklin D. Roosevelt,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/033_president-franklin-d-roosevelt-asks-congress-to-declare-war-on-japan.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,34,General Montgomery Takes Command and Draws the Line at El Alamein,General Montgomery,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/034_general-montgomery-takes-command-and-draws-the-line-at-el-alamein.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,35,Prime Minister Margaret Thatcher Acts to Defend the Falkland Islands,Prime Minister Margaret Thatcher,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/035_prime-minister-margaret-thatcher-acts-to-defend-the-falkland-islands.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,36,Israel's Yitzhak Rabin Shakes Hands with His Lifelong Enemy,Israel's Yitzhak Rabin,WAR AND REVOLUTION SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/036_israel-s-yitzhak-rabin-shakes-hands-with-his-lifelong-enemy.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,37,Mark Antony Urges Mourners to Vengeance over the Body of Julius Caesar,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/037_mark-antony-urges-mourners-to-vengeance-over-the-body-of-julius-caesar.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,38,Edmund Burke Laments the Death of Marie Antoinette,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/038_edmund-burke-laments-the-death-of-marie-antoinette.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,39,Henry Lee Remembers George Washington,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/039_henry-lee-remembers-george-washington.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,40,Daniel Webster Puts a Speech in the Mouth of John Adams,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/040_daniel-webster-puts-a-speech-in-the-mouth-of-john-adams.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,41,Senator George Graham Vest Offers a Tribute to the Dog,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/041_senator-george-graham-vest-offers-a-tribute-to-the-dog.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,42,Ralph Waldo Emerson Commemorates the Centennial of Robert Burns,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/042_ralph-waldo-emerson-commemorates-the-centennial-of-robert-burns.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,43,Frederick Douglass Cuts through the Lincoln Myth to Consider the Man,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/043_frederick-douglass-cuts-through-the-lincoln-myth-to-consider-the-man.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,44,Humanist Robert Green Ingersoll Speaks at His Brother's Grave,Humanist Robert Green Ingersoll,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/044_humanist-robert-green-ingersoll-speaks-at-his-brother-s-grave.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,45,James Blaine of Maine Eulogizes Assassinated President Garfield,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/045_james-blaine-of-maine-eulogizes-assassinated-president-garfield.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,46,Jane Addams Praises George Washington,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/046_jane-addams-praises-george-washington.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,47,Rabbi Stephen S. Wise Offers a Tribute to Lincoln,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/047_rabbi-stephen-s-wise-offers-a-tribute-to-lincoln.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,48,Will Rogers Eulogizes Woodrow Wilson,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/048_will-rogers-eulogizes-woodrow-wilson.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,49,Prime Minister Stanley Baldwin Toasts a Lexicographer,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/049_prime-minister-stanley-baldwin-toasts-a-lexicographer.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,50,George Bernard Shaw Salutes His Friend Albert Einstein,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/050_george-bernard-shaw-salutes-his-friend-albert-einstein.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,51,India's Prime Minister Jawaharlal Nehru Delivers the Eulogy for Gandhi,,TRIBUTES AND EULOGIES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/051_india-s-prime-minister-jawaharlal-nehru-delivers-the-eulogy-for-gandhi.md
